x	n=0	n=1	n=2	n=3
-8.62	0.0162564		-0.241372		0.035906		0.136973		
-8.61	0.0210857		-0.241559		0.0341764		0.137743		
-8.6	0.0259186		-0.241723		0.0324415		0.138502		
-8.59	0.0307545		-0.241862		0.0307015		0.13925		
-8.58	0.0355929		-0.241978		0.0289565		0.139987		
-8.57	0.0404334		-0.24207		0.0272068		0.140712		
-8.56	0.0452756		-0.242139		0.0254525		0.141425		
-8.55	0.0501188		-0.242183		0.0236938		0.142127		
-8.54	0.0549627		-0.242204		0.0219307		0.142818		
-8.53	0.0598068		-0.242201		0.0201635		0.143496		
-8.52	0.0646506		-0.242174		0.0183923		0.144163		
-8.51	0.0694936		-0.242123		0.0166173		0.144818		
-8.5	0.0743354		-0.242048		0.0148386		0.145461		
-8.49	0.0791754		-0.241949		0.0130564		0.146092		
-8.48	0.0840132		-0.241826		0.0112709		0.146711		
-8.47	0.0888483		-0.241679		0.00948225		0.147318		
-8.46	0.0936802		-0.241508		0.00769057		0.147913		
-8.45	0.0985085		-0.241313		0.00589604		0.148495		
-8.44	0.103333		-0.241094		0.00409883		0.149065		
-8.43	0.108152		-0.240851		0.0022991		0.149623		
-8.42	0.112966		-0.240584		0.00049702		0.150168		
-8.41	0.117775		-0.240293		-0.00130725		0.150701		
-8.4	0.122578		-0.239978		-0.00311354		0.151222		
-8.39	0.127374		-0.239639		-0.00492169		0.15173		
-8.38	0.132163		-0.239276		-0.00673153		0.152225		
-8.37	0.136945		-0.238888		-0.0085429		0.152707		
-8.36	0.141719		-0.238477		-0.0103556		0.153177		
-8.35	0.146484		-0.238042		-0.0121695		0.153634		
-8.34	0.15124		-0.237582		-0.0139845		0.154078		
-8.33	0.155987		-0.237099		-0.0158003		0.15451		
-8.32	0.160724		-0.236592		-0.0176168		0.154928		
-8.31	0.165451		-0.23606		-0.0194338		0.155333		
-8.3	0.170166		-0.235505		-0.0212512		0.155725		
-8.29	0.174871		-0.234926		-0.0230688		0.156105		
-8.28	0.179563		-0.234323		-0.0248863		0.156471		
-8.27	0.184244		-0.233697		-0.0267038		0.156824		
-8.26	0.188911		-0.233046		-0.0285209		0.157163		
-8.25	0.193565		-0.232372		-0.0303375		0.15749		
-8.24	0.198206		-0.231674		-0.0321535		0.157803		
-8.23	0.202832		-0.230952		-0.0339687		0.158103		
-8.22	0.207444		-0.230207		-0.0357828		0.15839		
-8.21	0.21204		-0.229438		-0.0375958		0.158663		
