Time		Tempurature
107.12		27.4339
107.13		27.4361
107.14		27.4384
107.15		27.4406
107.16		27.4429
107.17		27.4451
107.18		27.4473
107.19		27.4496
107.2		27.4518
107.21		27.4541
107.22		27.4563
107.23		27.4585
107.24		27.4608
107.25		27.463
107.26		27.4652
107.27		27.4675
107.28		27.4697
107.29		27.472
107.3		27.4742
107.31		27.4764
107.32		27.4787
107.33		27.4809
107.34		27.4831
107.35		27.4854
107.36		27.4876
107.37		27.4898
107.38		27.4921
107.39		27.4943
107.4		27.4966
107.41		27.4988
107.42		27.501
107.43		27.5033
107.44		27.5055
107.45		27.5077
107.46		27.51
107.47		27.5122
107.48		27.5144
107.49		27.5167
107.5		27.5189
107.51		27.5211
107.52		27.5234
107.53		27.5256
107.54		27.5278
107.55		27.53
107.56		27.5323
107.57		27.5345
107.58		27.5367
107.59		27.539
107.6		27.5412
107.61		27.5434
107.62		27.5457
107.63		27.5479
107.64		27.5501
107.65		27.5524
107.66		27.5546
107.67		27.5568
107.68		27.559
107.69		27.5613
107.7		27.5635
107.71		27.5657
107.72		27.568
107.73		27.5702
107.74		27.5724
107.75		27.5746
107.76		27.5769
107.77		27.5791
107.78		27.5813
107.79		27.5836
107.8		27.5858
107.81		27.588
107.82		27.5902
107.83		27.5925
107.84		27.5947
107.85		27.5969
107.86		27.5991
107.87		27.6014
107.88		27.6036
107.89		27.6058
107.9		27.608
107.91		27.6103
107.92		27.6125
107.93		27.6147
107.94		27.6169
107.95		27.6192
107.96		27.6214
107.97		27.6236
107.98		27.6258
107.99		27.6281
108		27.6303
108.01		27.6325
108.02		27.6347
108.03		27.637
108.04		27.6392
108.05		27.6414
108.06		27.6436
108.07		27.6459
108.08		27.6481
108.09		27.6503
108.1		27.6525
108.11		27.6547
108.12		27.657
108.13		27.6592
108.14		27.6614
108.15		27.6636
108.16		27.6658
108.17		27.6681
108.18		27.6703
108.19		27.6725
108.2		27.6747
108.21		27.6769
108.22		27.6792
108.23		27.6814
108.24		27.6836
108.25		27.6858
108.26		27.688
108.27		27.6903
108.28		27.6925
108.29		27.6947
108.3		27.6969
108.31		27.6991
108.32		27.7013
108.33		27.7036
108.34		27.7058
108.35		27.708
108.36		27.7102
108.37		27.7124
108.38		27.7146
108.39		27.7169
108.4		27.7191
108.41		27.7213
108.42		27.7235
108.43		27.7257
108.44		27.7279
108.45		27.7302
108.46		27.7324
108.47		27.7346
108.48		27.7368
108.49		27.739
108.5		27.7412
108.51		27.7434
108.52		27.7457
108.53		27.7479
108.54		27.7501
108.55		27.7523
108.56		27.7545
108.57		27.7567
108.58		27.7589
108.59		27.7611
108.6		27.7634
108.61		27.7656
108.62		27.7678
108.63		27.77
108.64		27.7722
108.65		27.7744
108.66		27.7766
108.67		27.7788
108.68		27.7811
108.69		27.7833
108.7		27.7855
108.71		27.7877
108.72		27.7899
108.73		27.7921
108.74		27.7943
108.75		27.7965
108.76		27.7987
108.77		27.8009
108.78		27.8032
108.79		27.8054
108.8		27.8076
108.81		27.8098
108.82		27.812
108.83		27.8142
108.84		27.8164
108.85		27.8186
108.86		27.8208
108.87		27.823
108.88		27.8252
108.89		27.8274
108.9		27.8296
108.91		27.8319
108.92		27.8341
108.93		27.8363
108.94		27.8385
108.95		27.8407
108.96		27.8429
108.97		27.8451
108.98		27.8473
108.99		27.8495
109		27.8517
109.01		27.8539
109.02		27.8561
109.03		27.8583
109.04		27.8605
109.05		27.8627
109.06		27.8649
109.07		27.8671
109.08		27.8693
109.09		27.8715
109.1		27.8737
109.11		27.8759
109.12		27.8781
109.13		27.8803
109.14		27.8826
109.15		27.8848
109.16		27.887
109.17		27.8892
109.18		27.8914
109.19		27.8936
109.2		27.8958
109.21		27.898
109.22		27.9002
109.23		27.9024
109.24		27.9046
109.25		27.9068
109.26		27.909
109.27		27.9112
109.28		27.9134
109.29		27.9156
109.3		27.9178
109.31		27.92
109.32		27.9222
109.33		27.9244
109.34		27.9266
109.35		27.9288
109.36		27.931
109.37		27.9332
109.38		27.9354
109.39		27.9376
109.4		27.9397
109.41		27.9419
109.42		27.9441
109.43		27.9463
109.44		27.9485
109.45		27.9507
109.46		27.9529
109.47		27.9551
109.48		27.9573
109.49		27.9595
109.5		27.9617
109.51		27.9639
109.52		27.9661
109.53		27.9683
109.54		27.9705
109.55		27.9727
109.56		27.9749
109.57		27.9771
109.58		27.9793
109.59		27.9815
109.6		27.9837
109.61		27.9859
109.62		27.988
109.63		27.9902
109.64		27.9924
109.65		27.9946
109.66		27.9968
109.67		27.999
109.68		28.0012
109.69		28.0034
109.7		28.0056
109.71		28.0078
109.72		28.01
109.73		28.0122
109.74		28.0144
109.75		28.0165
109.76		28.0187
109.77		28.0209
109.78		28.0231
109.79		28.0253
109.8		28.0275
109.81		28.0297
109.82		28.0319
109.83		28.0341
109.84		28.0363
109.85		28.0384
109.86		28.0406
109.87		28.0428
109.88		28.045
109.89		28.0472
109.9		28.0494
109.91		28.0516
109.92		28.0538
109.93		28.056
109.94		28.0581
109.95		28.0603
109.96		28.0625
109.97		28.0647
109.98		28.0669
109.99		28.0691
110		28.0713
110.01		28.0735
110.02		28.0756
110.03		28.0778
110.04		28.08
110.05		28.0822
110.06		28.0844
110.07		28.0866
110.08		28.0888
110.09		28.0909
110.1		28.0931
110.11		28.0953
110.12		28.0975
110.13		28.0997
110.14		28.1019
110.15		28.104
110.16		28.1062
110.17		28.1084
110.18		28.1106
110.19		28.1128
110.2		28.115
110.21		28.1171
110.22		28.1193
110.23		28.1215
110.24		28.1237
110.25		28.1259
110.26		28.1281
110.27		28.1302
110.28		28.1324
110.29		28.1346
110.3		28.1368
110.31		28.139
110.32		28.1411
110.33		28.1433
110.34		28.1455
110.35		28.1477
110.36		28.1499
110.37		28.152
110.38		28.1542
110.39		28.1564
110.4		28.1586
110.41		28.1608
110.42		28.1629
110.43		28.1651
110.44		28.1673
110.45		28.1695
110.46		28.1717
110.47		28.1738
110.48		28.176
110.49		28.1782
110.5		28.1804
110.51		28.1825
110.52		28.1847
110.53		28.1869
110.54		28.1891
110.55		28.1912
110.56		28.1934
110.57		28.1956
110.58		28.1978
110.59		28.2
110.6		28.2021
110.61		28.2043
110.62		28.2065
110.63		28.2087
110.64		28.2108
110.65		28.213
110.66		28.2152
110.67		28.2174
110.68		28.2195
110.69		28.2217
110.7		28.2239
110.71		28.226
110.72		28.2282
110.73		28.2304
110.74		28.2326
110.75		28.2347
110.76		28.2369
110.77		28.2391
110.78		28.2413
110.79		28.2434
110.8		28.2456
110.81		28.2478
110.82		28.2499
110.83		28.2521
110.84		28.2543
110.85		28.2565
110.86		28.2586
110.87		28.2608
110.88		28.263
110.89		28.2651
110.9		28.2673
110.91		28.2695
110.92		28.2717
110.93		28.2738
110.94		28.276
110.95		28.2782
110.96		28.2803
110.97		28.2825
110.98		28.2847
110.99		28.2868
111		28.289
111.01		28.2912
111.02		28.2933
111.03		28.2955
111.04		28.2977
111.05		28.2998
111.06		28.302
111.07		28.3042
111.08		28.3063
111.09		28.3085
111.1		28.3107
111.11		28.3128
111.12		28.315
111.13		28.3172
111.14		28.3193
111.15		28.3215
111.16		28.3237
111.17		28.3258
111.18		28.328
111.19		28.3302
111.2		28.3323
111.21		28.3345
111.22		28.3367
111.23		28.3388
111.24		28.341
111.25		28.3432
111.26		28.3453
111.27		28.3475
111.28		28.3496
111.29		28.3518
111.3		28.354
111.31		28.3561
111.32		28.3583
111.33		28.3605
111.34		28.3626
111.35		28.3648
111.36		28.3669
111.37		28.3691
111.38		28.3713
111.39		28.3734
111.4		28.3756
111.41		28.3778
111.42		28.3799
111.43		28.3821
111.44		28.3842
111.45		28.3864
111.46		28.3886
111.47		28.3907
111.48		28.3929
111.49		28.395
111.5		28.3972
111.51		28.3994
111.52		28.4015
111.53		28.4037
111.54		28.4058
111.55		28.408
111.56		28.4102
111.57		28.4123
111.58		28.4145
111.59		28.4166
111.6		28.4188
111.61		28.4209
111.62		28.4231
111.63		28.4253
111.64		28.4274
111.65		28.4296
111.66		28.4317
111.67		28.4339
111.68		28.436
111.69		28.4382
111.7		28.4403
111.71		28.4425
111.72		28.4447
111.73		28.4468
111.74		28.449
111.75		28.4511
111.76		28.4533
111.77		28.4554
111.78		28.4576
111.79		28.4597
111.8		28.4619
111.81		28.4641
111.82		28.4662
111.83		28.4684
111.84		28.4705
111.85		28.4727
111.86		28.4748
111.87		28.477
111.88		28.4791
111.89		28.4813
111.9		28.4834
111.91		28.4856
111.92		28.4877
111.93		28.4899
111.94		28.492
111.95		28.4942
111.96		28.4963
111.97		28.4985
111.98		28.5006
111.99		28.5028
112		28.5049
112.01		28.5071
112.02		28.5092
112.03		28.5114
112.04		28.5135
112.05		28.5157
112.06		28.5178
112.07		28.52
112.08		28.5221
112.09		28.5243
112.1		28.5264
112.11		28.5286
112.12		28.5307
112.13		28.5329
112.14		28.535
112.15		28.5372
112.16		28.5393
112.17		28.5415
112.18		28.5436
112.19		28.5458
112.2		28.5479
112.21		28.5501
112.22		28.5522
112.23		28.5544
112.24		28.5565
112.25		28.5586
112.26		28.5608
112.27		28.5629
112.28		28.5651
112.29		28.5672
112.3		28.5694
112.31		28.5715
112.32		28.5737
112.33		28.5758
112.34		28.578
112.35		28.5801
112.36		28.5822
112.37		28.5844
112.38		28.5865
112.39		28.5887
112.4		28.5908
112.41		28.593
112.42		28.5951
112.43		28.5972
112.44		28.5994
112.45		28.6015
112.46		28.6037
112.47		28.6058
112.48		28.608
112.49		28.6101
112.5		28.6122
112.51		28.6144
112.52		28.6165
112.53		28.6187
112.54		28.6208
112.55		28.6229
112.56		28.6251
112.57		28.6272
112.58		28.6294
112.59		28.6315
112.6		28.6336
112.61		28.6358
112.62		28.6379
112.63		28.6401
112.64		28.6422
112.65		28.6443
112.66		28.6465
112.67		28.6486
112.68		28.6508
112.69		28.6529
112.7		28.655
112.71		28.6572
112.72		28.6593
112.73		28.6614
112.74		28.6636
112.75		28.6657
112.76		28.6679
112.77		28.67
112.78		28.6721
112.79		28.6743
112.8		28.6764
112.81		28.6785
112.82		28.6807
112.83		28.6828
112.84		28.6849
112.85		28.6871
112.86		28.6892
112.87		28.6914
112.88		28.6935
112.89		28.6956
112.9		28.6978
112.91		28.6999
112.92		28.702
112.93		28.7042
112.94		28.7063
112.95		28.7084
112.96		28.7106
112.97		28.7127
112.98		28.7148
112.99		28.717
113		28.7191
113.01		28.7212
113.02		28.7234
113.03		28.7255
113.04		28.7276
113.05		28.7298
113.06		28.7319
113.07		28.734
113.08		28.7361
113.09		28.7383
113.1		28.7404
113.11		28.7425
113.12		28.7447
113.13		28.7468
113.14		28.7489
113.15		28.7511
113.16		28.7532
113.17		28.7553
113.18		28.7575
113.19		28.7596
113.2		28.7617
113.21		28.7638
113.22		28.766
113.23		28.7681
113.24		28.7702
113.25		28.7724
113.26		28.7745
113.27		28.7766
113.28		28.7787
113.29		28.7809
113.3		28.783
113.31		28.7851
113.32		28.7872
113.33		28.7894
113.34		28.7915
113.35		28.7936
113.36		28.7958
113.37		28.7979
113.38		28.8
113.39		28.8021
113.4		28.8043
113.41		28.8064
113.42		28.8085
113.43		28.8106
113.44		28.8128
113.45		28.8149
113.46		28.817
113.47		28.8191
113.48		28.8213
113.49		28.8234
113.5		28.8255
113.51		28.8276
113.52		28.8298
113.53		28.8319
113.54		28.834
113.55		28.8361
113.56		28.8382
113.57		28.8404
113.58		28.8425
113.59		28.8446
113.6		28.8467
113.61		28.8489
113.62		28.851
113.63		28.8531
113.64		28.8552
113.65		28.8573
113.66		28.8595
113.67		28.8616
113.68		28.8637
113.69		28.8658
113.7		28.8679
113.71		28.8701
113.72		28.8722
113.73		28.8743
113.74		28.8764
113.75		28.8785
113.76		28.8807
113.77		28.8828
113.78		28.8849
113.79		28.887
113.8		28.8891
113.81		28.8913
113.82		28.8934
113.83		28.8955
113.84		28.8976
113.85		28.8997
113.86		28.9019
113.87		28.904
113.88		28.9061
113.89		28.9082
113.9		28.9103
113.91		28.9124
113.92		28.9146
113.93		28.9167
113.94		28.9188
113.95		28.9209
113.96		28.923
113.97		28.9251
113.98		28.9273
113.99		28.9294
114		28.9315
114.01		28.9336
114.02		28.9357
114.03		28.9378
114.04		28.9399
114.05		28.9421
114.06		28.9442
114.07		28.9463
114.08		28.9484
114.09		28.9505
114.1		28.9526
114.11		28.9547
114.12		28.9569
114.13		28.959
114.14		28.9611
114.15		28.9632
114.16		28.9653
114.17		28.9674
114.18		28.9695
114.19		28.9716
114.2		28.9738
114.21		28.9759
114.22		28.978
114.23		28.9801
114.24		28.9822
114.25		28.9843
114.26		28.9864
114.27		28.9885
114.28		28.9906
114.29		28.9927
114.3		28.9949
114.31		28.997
114.32		28.9991
114.33		29.0012
114.34		29.0033
114.35		29.0054
114.36		29.0075
114.37		29.0096
114.38		29.0117
114.39		29.0138
114.4		29.016
114.41		29.0181
114.42		29.0202
114.43		29.0223
114.44		29.0244
114.45		29.0265
114.46		29.0286
114.47		29.0307
114.48		29.0328
114.49		29.0349
114.5		29.037
114.51		29.0391
114.52		29.0412
114.53		29.0433
114.54		29.0454
114.55		29.0476
114.56		29.0497
114.57		29.0518
114.58		29.0539
114.59		29.056
114.6		29.0581
114.61		29.0602
114.62		29.0623
114.63		29.0644
114.64		29.0665
114.65		29.0686
114.66		29.0707
114.67		29.0728
114.68		29.0749
114.69		29.077
114.7		29.0791
114.71		29.0812
114.72		29.0833
114.73		29.0854
114.74		29.0875
114.75		29.0896
114.76		29.0917
114.77		29.0938
114.78		29.0959
114.79		29.098
114.8		29.1001
114.81		29.1022
114.82		29.1043
114.83		29.1064
114.84		29.1085
114.85		29.1106
114.86		29.1127
114.87		29.1148
114.88		29.1169
114.89		29.119
114.9		29.1211
114.91		29.1232
114.92		29.1253
114.93		29.1274
114.94		29.1295
114.95		29.1316
114.96		29.1337
114.97		29.1358
114.98		29.1379
114.99		29.14
115		29.1421
115.01		29.1442
115.02		29.1463
115.03		29.1484
115.04		29.1505
115.05		29.1526
115.06		29.1547
115.07		29.1568
115.08		29.1589
115.09		29.161
115.1		29.1631
115.11		29.1652
115.12		29.1673
115.13		29.1694
115.14		29.1715
115.15		29.1736
115.16		29.1757
115.17		29.1778
115.18		29.1799
115.19		29.182
115.2		29.1841
115.21		29.1861
115.22		29.1882
115.23		29.1903
115.24		29.1924
115.25		29.1945
115.26		29.1966
115.27		29.1987
115.28		29.2008
115.29		29.2029
115.3		29.205
115.31		29.2071
115.32		29.2092
115.33		29.2113
115.34		29.2134
115.35		29.2155
115.36		29.2175
115.37		29.2196
115.38		29.2217
115.39		29.2238
115.4		29.2259
115.41		29.228
115.42		29.2301
115.43		29.2322
115.44		29.2343
115.45		29.2364
115.46		29.2385
115.47		29.2405
115.48		29.2426
115.49		29.2447
115.5		29.2468
115.51		29.2489
115.52		29.251
115.53		29.2531
115.54		29.2552
115.55		29.2573
115.56		29.2593
115.57		29.2614
115.58		29.2635
115.59		29.2656
115.6		29.2677
115.61		29.2698
115.62		29.2719
115.63		29.274
115.64		29.276
115.65		29.2781
115.66		29.2802
115.67		29.2823
115.68		29.2844
115.69		29.2865
115.7		29.2886
115.71		29.2906
115.72		29.2927
115.73		29.2948
115.74		29.2969
115.75		29.299
115.76		29.3011
115.77		29.3032
115.78		29.3052
115.79		29.3073
115.8		29.3094
115.81		29.3115
115.82		29.3136
115.83		29.3157
115.84		29.3177
115.85		29.3198
115.86		29.3219
115.87		29.324
115.88		29.3261
115.89		29.3282
115.9		29.3302
115.91		29.3323
115.92		29.3344
115.93		29.3365
115.94		29.3386
115.95		29.3407
115.96		29.3427
115.97		29.3448
115.98		29.3469
115.99		29.349
116		29.3511
116.01		29.3531
116.02		29.3552
116.03		29.3573
116.04		29.3594
116.05		29.3615
116.06		29.3635
116.07		29.3656
116.08		29.3677
116.09		29.3698
116.1		29.3719
116.11		29.3739
116.12		29.376
116.13		29.3781
116.14		29.3802
116.15		29.3823
116.16		29.3843
116.17		29.3864
116.18		29.3885
116.19		29.3906
116.2		29.3926
116.21		29.3947
116.22		29.3968
116.23		29.3989
116.24		29.4009
116.25		29.403
116.26		29.4051
116.27		29.4072
116.28		29.4093
116.29		29.4113
116.3		29.4134
116.31		29.4155
116.32		29.4176
116.33		29.4196
116.34		29.4217
116.35		29.4238
116.36		29.4259
116.37		29.4279
116.38		29.43
116.39		29.4321
116.4		29.4342
116.41		29.4362
116.42		29.4383
116.43		29.4404
116.44		29.4424
116.45		29.4445
116.46		29.4466
116.47		29.4487
116.48		29.4507
116.49		29.4528
116.5		29.4549
116.51		29.457
116.52		29.459
116.53		29.4611
116.54		29.4632
116.55		29.4652
116.56		29.4673
116.57		29.4694
116.58		29.4715
116.59		29.4735
116.6		29.4756
116.61		29.4777
116.62		29.4797
116.63		29.4818
116.64		29.4839
116.65		29.4859
116.66		29.488
116.67		29.4901
116.68		29.4922
116.69		29.4942
116.7		29.4963
116.71		29.4984
116.72		29.5004
116.73		29.5025
116.74		29.5046
116.75		29.5066
116.76		29.5087
116.77		29.5108
116.78		29.5128
116.79		29.5149
116.8		29.517
116.81		29.519
116.82		29.5211
116.83		29.5232
116.84		29.5252
116.85		29.5273
116.86		29.5294
116.87		29.5314
116.88		29.5335
116.89		29.5356
116.9		29.5376
116.91		29.5397
116.92		29.5418
116.93		29.5438
116.94		29.5459
116.95		29.548
116.96		29.55
116.97		29.5521
116.98		29.5542
116.99		29.5562
117		29.5583
117.01		29.5603
117.02		29.5624
117.03		29.5645
117.04		29.5665
117.05		29.5686
117.06		29.5707
117.07		29.5727
117.08		29.5748
117.09		29.5769
117.1		29.5789
117.11		29.581
117.12		29.583
117.13		29.5851
117.14		29.5872
117.15		29.5892
117.16		29.5913
117.17		29.5933
117.18		29.5954
117.19		29.5975
117.2		29.5995
117.21		29.6016
117.22		29.6036
117.23		29.6057
117.24		29.6078
117.25		29.6098
117.26		29.6119
117.27		29.6139
117.28		29.616
117.29		29.6181
117.3		29.6201
117.31		29.6222
117.32		29.6242
117.33		29.6263
117.34		29.6284
117.35		29.6304
117.36		29.6325
117.37		29.6345
117.38		29.6366
117.39		29.6386
117.4		29.6407
117.41		29.6428
117.42		29.6448
117.43		29.6469
117.44		29.6489
117.45		29.651
117.46		29.653
117.47		29.6551
117.48		29.6572
117.49		29.6592
117.5		29.6613
117.51		29.6633
117.52		29.6654
117.53		29.6674
117.54		29.6695
117.55		29.6715
117.56		29.6736
117.57		29.6757
117.58		29.6777
117.59		29.6798
117.6		29.6818
117.61		29.6839
117.62		29.6859
117.63		29.688
117.64		29.69
117.65		29.6921
117.66		29.6941
117.67		29.6962
117.68		29.6982
117.69		29.7003
117.7		29.7023
117.71		29.7044
117.72		29.7064
117.73		29.7085
117.74		29.7106
117.75		29.7126
117.76		29.7147
117.77		29.7167
117.78		29.7188
117.79		29.7208
117.8		29.7229
117.81		29.7249
117.82		29.727
117.83		29.729
117.84		29.7311
117.85		29.7331
117.86		29.7352
117.87		29.7372
117.88		29.7393
117.89		29.7413
117.9		29.7434
117.91		29.7454
117.92		29.7474
117.93		29.7495
117.94		29.7515
117.95		29.7536
117.96		29.7556
117.97		29.7577
117.98		29.7597
117.99		29.7618
118		29.7638
118.01		29.7659
118.02		29.7679
118.03		29.77
118.04		29.772
118.05		29.7741
118.06		29.7761
118.07		29.7782
118.08		29.7802
118.09		29.7822
118.1		29.7843
118.11		29.7863
118.12		29.7884
118.13		29.7904
118.14		29.7925
118.15		29.7945
118.16		29.7966
118.17		29.7986
118.18		29.8007
118.19		29.8027
118.2		29.8047
118.21		29.8068
118.22		29.8088
118.23		29.8109
118.24		29.8129
118.25		29.815
118.26		29.817
118.27		29.819
118.28		29.8211
118.29		29.8231
118.3		29.8252
118.31		29.8272
118.32		29.8293
118.33		29.8313
118.34		29.8333
118.35		29.8354
118.36		29.8374
118.37		29.8395
118.38		29.8415
118.39		29.8435
118.4		29.8456
118.41		29.8476
118.42		29.8497
118.43		29.8517
118.44		29.8537
118.45		29.8558
118.46		29.8578
118.47		29.8599
118.48		29.8619
118.49		29.8639
118.5		29.866
118.51		29.868
118.52		29.8701
118.53		29.8721
118.54		29.8741
118.55		29.8762
118.56		29.8782
118.57		29.8802
118.58		29.8823
118.59		29.8843
118.6		29.8864
118.61		29.8884
118.62		29.8904
118.63		29.8925
118.64		29.8945
118.65		29.8965
118.66		29.8986
118.67		29.9006
118.68		29.9027
118.69		29.9047
118.7		29.9067
118.71		29.9088
118.72		29.9108
118.73		29.9128
118.74		29.9149
118.75		29.9169
118.76		29.9189
118.77		29.921
118.78		29.923
118.79		29.925
118.8		29.9271
118.81		29.9291
118.82		29.9311
118.83		29.9332
118.84		29.9352
118.85		29.9372
118.86		29.9393
118.87		29.9413
118.88		29.9433
118.89		29.9454
118.9		29.9474
118.91		29.9494
118.92		29.9515
118.93		29.9535
118.94		29.9555
118.95		29.9576
118.96		29.9596
118.97		29.9616
118.98		29.9637
118.99		29.9657
119		29.9677
119.01		29.9697
119.02		29.9718
119.03		29.9738
119.04		29.9758
119.05		29.9779
119.06		29.9799
119.07		29.9819
119.08		29.984
119.09		29.986
119.1		29.988
119.11		29.99
119.12		29.9921
119.13		29.9941
119.14		29.9961
119.15		29.9982
119.16		30.0002
119.17		30.0022
119.18		30.0042
119.19		30.0063
119.2		30.0083
119.21		30.0103
119.22		30.0123
119.23		30.0144
119.24		30.0164
119.25		30.0184
119.26		30.0205
119.27		30.0225
119.28		30.0245
119.29		30.0265
119.3		30.0286
119.31		30.0306
119.32		30.0326
119.33		30.0346
119.34		30.0367
119.35		30.0387
119.36		30.0407
119.37		30.0427
119.38		30.0448
119.39		30.0468
119.4		30.0488
119.41		30.0508
119.42		30.0529
119.43		30.0549
119.44		30.0569
119.45		30.0589
119.46		30.061
119.47		30.063
119.48		30.065
119.49		30.067
119.5		30.069
119.51		30.0711
119.52		30.0731
119.53		30.0751
119.54		30.0771
119.55		30.0792
119.56		30.0812
119.57		30.0832
119.58		30.0852
119.59		30.0872
119.6		30.0893
119.61		30.0913
119.62		30.0933
119.63		30.0953
119.64		30.0973
119.65		30.0994
119.66		30.1014
119.67		30.1034
119.68		30.1054
119.69		30.1074
119.7		30.1095
119.71		30.1115
119.72		30.1135
119.73		30.1155
119.74		30.1175
119.75		30.1196
119.76		30.1216
119.77		30.1236
119.78		30.1256
119.79		30.1276
119.8		30.1296
119.81		30.1317
119.82		30.1337
119.83		30.1357
119.84		30.1377
119.85		30.1397
119.86		30.1417
119.87		30.1438
119.88		30.1458
119.89		30.1478
119.9		30.1498
119.91		30.1518
119.92		30.1538
119.93		30.1559
119.94		30.1579
119.95		30.1599
119.96		30.1619
119.97		30.1639
119.98		30.1659
119.99		30.1679
120		30.17
120.01		30.172
120.02		30.174
120.03		30.176
120.04		30.178
120.05		30.18
120.06		30.182
120.07		30.1841
120.08		30.1861
120.09		30.1881
120.1		30.1901
120.11		30.1921
120.12		30.1941
120.13		30.1961
120.14		30.1981
120.15		30.2002
120.16		30.2022
120.17		30.2042
120.18		30.2062
120.19		30.2082
120.2		30.2102
120.21		30.2122
120.22		30.2142
120.23		30.2162
120.24		30.2183
120.25		30.2203
120.26		30.2223
120.27		30.2243
120.28		30.2263
120.29		30.2283
120.3		30.2303
120.31		30.2323
120.32		30.2343
120.33		30.2363
120.34		30.2384
120.35		30.2404
120.36		30.2424
120.37		30.2444
120.38		30.2464
120.39		30.2484
120.4		30.2504
120.41		30.2524
120.42		30.2544
120.43		30.2564
120.44		30.2584
120.45		30.2604
120.46		30.2624
120.47		30.2645
120.48		30.2665
120.49		30.2685
120.5		30.2705
120.51		30.2725
120.52		30.2745
120.53		30.2765
120.54		30.2785
120.55		30.2805
120.56		30.2825
120.57		30.2845
120.58		30.2865
120.59		30.2885
120.6		30.2905
120.61		30.2925
120.62		30.2945
120.63		30.2965
120.64		30.2985
120.65		30.3005
120.66		30.3025
120.67		30.3046
120.68		30.3066
120.69		30.3086
120.7		30.3106
120.71		30.3126
120.72		30.3146
120.73		30.3166
120.74		30.3186
120.75		30.3206
120.76		30.3226
120.77		30.3246
120.78		30.3266
120.79		30.3286
120.8		30.3306
120.81		30.3326
120.82		30.3346
120.83		30.3366
120.84		30.3386
120.85		30.3406
120.86		30.3426
120.87		30.3446
120.88		30.3466
120.89		30.3486
120.9		30.3506
120.91		30.3526
120.92		30.3546
120.93		30.3566
120.94		30.3586
120.95		30.3606
120.96		30.3626
120.97		30.3646
120.98		30.3666
120.99		30.3686
121		30.3706
121.01		30.3726
121.02		30.3746
121.03		30.3766
121.04		30.3786
121.05		30.3806
121.06		30.3826
121.07		30.3846
121.08		30.3866
121.09		30.3886
121.1		30.3906
121.11		30.3925
121.12		30.3945
121.13		30.3965
121.14		30.3985
121.15		30.4005
121.16		30.4025
121.17		30.4045
121.18		30.4065
121.19		30.4085
121.2		30.4105
121.21		30.4125
121.22		30.4145
121.23		30.4165
121.24		30.4185
121.25		30.4205
121.26		30.4225
121.27		30.4245
121.28		30.4265
121.29		30.4285
121.3		30.4305
121.31		30.4324
121.32		30.4344
121.33		30.4364
121.34		30.4384
121.35		30.4404
121.36		30.4424
121.37		30.4444
121.38		30.4464
121.39		30.4484
121.4		30.4504
121.41		30.4524
121.42		30.4544
121.43		30.4564
121.44		30.4583
121.45		30.4603
121.46		30.4623
121.47		30.4643
121.48		30.4663
121.49		30.4683
121.5		30.4703
121.51		30.4723
121.52		30.4743
121.53		30.4763
121.54		30.4782
121.55		30.4802
121.56		30.4822
121.57		30.4842
121.58		30.4862
121.59		30.4882
121.6		30.4902
121.61		30.4922
121.62		30.4942
121.63		30.4961
121.64		30.4981
121.65		30.5001
121.66		30.5021
121.67		30.5041
121.68		30.5061
121.69		30.5081
121.7		30.5101
121.71		30.512
121.72		30.514
121.73		30.516
121.74		30.518
121.75		30.52
121.76		30.522
121.77		30.524
121.78		30.5259
121.79		30.5279
121.8		30.5299
121.81		30.5319
121.82		30.5339
121.83		30.5359
121.84		30.5379
121.85		30.5398
121.86		30.5418
121.87		30.5438
121.88		30.5458
121.89		30.5478
121.9		30.5498
121.91		30.5517
121.92		30.5537
121.93		30.5557
121.94		30.5577
121.95		30.5597
121.96		30.5617
121.97		30.5636
121.98		30.5656
121.99		30.5676
122		30.5696
122.01		30.5716
122.02		30.5736
122.03		30.5755
122.04		30.5775
122.05		30.5795
122.06		30.5815
122.07		30.5835
122.08		30.5854
122.09		30.5874
122.1		30.5894
122.11		30.5914
122.12		30.5934
122.13		30.5953
122.14		30.5973
122.15		30.5993
122.16		30.6013
122.17		30.6033
122.18		30.6052
122.19		30.6072
122.2		30.6092
122.21		30.6112
122.22		30.6132
122.23		30.6151
122.24		30.6171
122.25		30.6191
122.26		30.6211
122.27		30.6231
122.28		30.625
122.29		30.627
122.3		30.629
122.31		30.631
122.32		30.6329
122.33		30.6349
122.34		30.6369
122.35		30.6389
122.36		30.6409
122.37		30.6428
122.38		30.6448
122.39		30.6468
122.4		30.6488
122.41		30.6507
122.42		30.6527
122.43		30.6547
122.44		30.6567
122.45		30.6586
122.46		30.6606
122.47		30.6626
122.48		30.6646
122.49		30.6665
122.5		30.6685
122.51		30.6705
122.52		30.6725
122.53		30.6744
122.54		30.6764
122.55		30.6784
122.56		30.6803
122.57		30.6823
122.58		30.6843
122.59		30.6863
122.6		30.6882
122.61		30.6902
122.62		30.6922
122.63		30.6942
122.64		30.6961
122.65		30.6981
122.66		30.7001
122.67		30.702
122.68		30.704
122.69		30.706
122.7		30.708
122.71		30.7099
122.72		30.7119
122.73		30.7139
122.74		30.7158
122.75		30.7178
122.76		30.7198
122.77		30.7218
122.78		30.7237
122.79		30.7257
122.8		30.7277
122.81		30.7296
122.82		30.7316
122.83		30.7336
122.84		30.7355
122.85		30.7375
