z		n=0			n=1			n=2		n=3		n=4		n=5		
1.79		0.545291		0.426114		0.168866		0.0455789		0.00937566		0.00156125		
1.8		0.541026		0.426794		0.170296		0.0462516		0.00957093		0.0016031		
1.81		0.536755		0.42745		0.171725		0.0469292		0.00976898		0.0016458		
1.82		0.532478		0.428082		0.173153		0.0476118		0.0099698		0.00168937		
1.83		0.528194		0.428691		0.174579		0.0482994		0.0101734		0.00173381		
1.84		0.523904		0.429276		0.176003		0.048992		0.0103799		0.00177915		
1.85		0.519608		0.429837		0.177425		0.0496894		0.0105891		0.00182538		
1.86		0.515307		0.430374		0.178845		0.0503917		0.0108013		0.00187253		
1.87		0.511001		0.430888		0.180263		0.0510989		0.0110163		0.0019206		
1.88		0.506689		0.431377		0.181679		0.0518109		0.0112342		0.00196961		
1.89		0.502373		0.431843		0.183092		0.0525277		0.0114549		0.00201957		
1.9		0.498053		0.432285		0.184503		0.0532494		0.0116786		0.00207049		
1.91		0.493728		0.432704		0.185912		0.0539757		0.0119053		0.00212238		
1.92		0.489399		0.433098		0.187317		0.0547068		0.0121348		0.00217525		
1.93		0.485066		0.433469		0.18872		0.0554426		0.0123674		0.00222913		
1.94		0.480729		0.433816		0.190119		0.0561831		0.0126029		0.00228401		
1.95		0.47639		0.434139		0.191516		0.0569282		0.0128414		0.00233991		
1.96		0.472047		0.434438		0.192909		0.0576779		0.0130829		0.00239685		
1.97		0.467701		0.434714		0.194299		0.0584321		0.0133275		0.00245483		
1.98		0.463352		0.434965		0.195686		0.059191		0.0135751		0.00251387		
1.99		0.459002		0.435193		0.197069		0.0599543		0.0138257		0.00257398		
2		0.454649		0.435398		0.198448		0.0607221		0.0140794		0.00263517		
2.01		0.450294		0.435578		0.199823		0.0614944		0.0143362		0.00269746		
2.02		0.445937		0.435735		0.201195		0.062271		0.014596		0.00276086		
2.03		0.441579		0.435869		0.202562		0.0630521		0.014859		0.00282537		
2.04		0.43722		0.435978		0.203925		0.0638374		0.0151251		0.00289102		
2.05		0.43286		0.436065		0.205284		0.0646271		0.0153943		0.00295782		
2.06		0.428499		0.436127		0.206638		0.0654211		0.0156667		0.00302577		
2.07		0.424137		0.436166		0.207988		0.0662192		0.0159422		0.0030949		
2.08		0.419775		0.436182		0.209332		0.0670216		0.016221		0.00316521		
2.09		0.415414		0.436174		0.210673		0.0678281		0.0165028		0.00323671		
2.1		0.411052		0.436142		0.212008		0.0686387		0.0167879		0.00330943		
2.11		0.406691		0.436087		0.213338		0.0694534		0.0170762		0.00338337		
2.12		0.40233		0.436009		0.214663		0.0702722		0.0173677		0.00345854		
2.13		0.397971		0.435907		0.215983		0.0710949		0.0176624		0.00353496		
2.14		0.393612		0.435782		0.217297		0.0719216		0.0179604		0.00361264		
2.15		0.389255		0.435634		0.218606		0.0727522		0.0182616		0.00369159		
2.16		0.3849		0.435462		0.219909		0.0735866		0.018566		0.00377183		
2.17		0.380546		0.435268		0.221207		0.0744249		0.0188738		0.00385337		
2.18		0.376194		0.43505		0.222498		0.075267		0.0191848		0.00393622		
2.19		0.371845		0.434809		0.223784		0.0761128		0.0194991		0.0040204		
2.2		0.367498		0.434545		0.225063		0.0769623		0.0198167		0.00410591		
2.21		0.363154		0.434258		0.226337		0.0778154		0.0201376		0.00419278		
2.22		0.358813		0.433948		0.227604		0.0786721		0.0204618		0.004281		
2.23		0.354475		0.433616		0.228864		0.0795324		0.0207893		0.00437061		
2.24		0.350141		0.43326		0.230118		0.0803962		0.0211202		0.00446161		
2.25		0.34581		0.432882		0.231365		0.0812635		0.0214544		0.004554		
2.26		0.341483		0.432481		0.232606		0.0821342		0.0217919		0.00464782		
2.27		0.337161		0.432057		0.23384		0.0830082		0.0221328		0.00474306		
2.28		0.332842		0.431611		0.235066		0.0838855		0.0224771		0.00483974		
2.29		0.328529		0.431142		0.236286		0.0847661		0.0228247		0.00493788		
2.3		0.32422		0.43065		0.237498		0.08565		0.0231757		0.00503749		
2.31		0.319916		0.430137		0.238703		0.086537		0.0235301		0.00513857		
2.32		0.315617		0.4296		0.239901		0.0874271		0.0238878		0.00524115		
2.33		0.311324		0.429042		0.241091		0.0883202		0.0242489		0.00534524		
2.34		0.307036		0.428461		0.242273		0.0892164		0.0246135		0.00545085		
2.35		0.302755		0.427859		0.243448		0.0901155		0.0249814		0.00555798		
2.36		0.298479		0.427234		0.244615		0.0910176		0.0253528		0.00566667		
2.37		0.29421		0.426587		0.245773		0.0919225		0.0257275		0.00577691		
2.38		0.289947		0.425918		0.246924		0.0928302		0.0261057		0.00588872		
2.39		0.285692		0.425228		0.248067		0.0937406		0.0264872		0.00600211		
2.4		0.281443		0.424515		0.249201		0.0946537		0.0268722		0.00611711		
2.41		0.277201		0.423781		0.250327		0.0955695		0.0272606		0.00623371		
2.42		0.272967		0.423026		0.251445		0.0964878		0.0276525		0.00635193		
2.43		0.268741		0.422249		0.252553		0.0974087		0.0280477		0.00647179		
2.44		0.264523		0.42145		0.253654		0.098332		0.0284464		0.0065933		
2.45		0.260312		0.42063		0.254745		0.0992577		0.0288485		0.00671646		
2.46		0.25611		0.419789		0.255827		0.100186		0.0292541		0.0068413		
2.47		0.251916		0.418926		0.256901		0.101116		0.0296631		0.00696783		
2.48		0.247732		0.418043		0.257965		0.102049		0.0300755		0.00709605		
2.49		0.243556		0.417138		0.259021		0.102984		0.0304913		0.00722598		
2.5		0.239389		0.416213		0.260067		0.10392		0.0309106		0.00735764		
2.51		0.235231		0.415267		0.261103		0.104859		0.0313333		0.00749103		
2.52		0.231084		0.4143		0.262131		0.1058		0.0317594		0.00762617		
2.53		0.226945		0.413312		0.263148		0.106743		0.032189		0.00776307		
2.54		0.222817		0.412304		0.264156		0.107688		0.032622		0.00790175		
2.55		0.218699		0.411276		0.265154		0.108635		0.0330584		0.00804221		
2.56		0.214592		0.410227		0.266143		0.109583		0.0334983		0.00818446		
2.57		0.210495		0.409158		0.267121		0.110533		0.0339416		0.00832853		
2.58		0.206409		0.408069		0.268089		0.111485		0.0343883		0.00847442		
2.59		0.202334		0.406959		0.269048		0.112438		0.0348384		0.00862214		
2.6		0.19827		0.40583		0.269996		0.113393		0.0352919		0.00877171		
2.61		0.194217		0.404681		0.270934		0.114349		0.0357489		0.00892313		
2.62		0.190176		0.403513		0.271861		0.115306		0.0362092		0.00907643		
2.63		0.186147		0.402324		0.272778		0.116265		0.0366729		0.00923161		
2.64		0.18213		0.401117		0.273684		0.117225		0.0371401		0.00938868		
2.65		0.178125		0.399889		0.27458		0.118187		0.0376106		0.00954766		
2.66		0.174132		0.398643		0.275465		0.119149		0.0380845		0.00970855		
2.67		0.170152		0.397377		0.27634		0.120112		0.0385619		0.00987137		
2.68		0.166185		0.396093		0.277203		0.121077		0.0390425		0.0100361		
2.69		0.16223		0.394789		0.278055		0.122042		0.0395266		0.0102028		
2.7		0.158289		0.393467		0.278897		0.123008		0.040014		0.0103715		
2.71		0.154361		0.392126		0.279727		0.123975		0.0405047		0.0105422		
2.72		0.150446		0.390766		0.280546		0.124943		0.0409988		0.0107148		
2.73		0.146546		0.389388		0.281354		0.125912		0.0414963		0.0108894		
2.74		0.142659		0.387992		0.28215		0.12688		0.0419971		0.0110661		
2.75		0.138786		0.386578		0.282935		0.12785		0.0425012		0.0112447		
2.76		0.134927		0.385145		0.283709		0.12882		0.0430086		0.0114254		
2.77		0.131083		0.383694		0.28447		0.12979		0.0435193		0.0116082		
2.78		0.127253		0.382226		0.285221		0.130761		0.0440333		0.0117929		
2.79		0.123438		0.38074		0.285959		0.131732		0.0445506		0.0119798		
2.8		0.119639		0.379236		0.286686		0.132703		0.0450711		0.0121687		
2.81		0.115854		0.377715		0.287401		0.133674		0.0455949		0.0123597		
2.82		0.112084		0.376176		0.288103		0.134645		0.046122		0.0125528		
2.83		0.10833		0.374621		0.288794		0.135616		0.0466523		0.012748		
2.84		0.104592		0.373048		0.289473		0.136587		0.0471858		0.0129453		
2.85		0.100869		0.371459		0.290139		0.137558		0.0477226		0.0131447		
2.86		0.0971629		0.369852		0.290794		0.138529		0.0482625		0.0133463		
2.87		0.0934725		0.368229		0.291436		0.139499		0.0488056		0.01355		
2.88		0.0897984		0.36659		0.292066		0.140469		0.0493519		0.0137558		
2.89		0.0861407		0.364934		0.292683		0.141438		0.0499014		0.0139639		
2.9		0.0824998		0.363261		0.293288		0.142407		0.050454		0.0141741		
2.91		0.0788756		0.361573		0.29388		0.143376		0.0510097		0.0143864		
2.92		0.0752683		0.359869		0.29446		0.144343		0.0515686		0.014601		
2.93		0.0716782		0.358149		0.295027		0.14531		0.0521306		0.0148178		
2.94		0.0681054		0.356413		0.295581		0.146276		0.0526956		0.0150367		
2.95		0.06455		0.354662		0.296123		0.147242		0.0532637		0.0152579		
2.96		0.0610122		0.352895		0.296652		0.148206		0.0538349		0.0154814		
2.97		0.0574922		0.351113		0.297168		0.149169		0.0544091		0.015707		
2.98		0.05399		0.349316		0.297671		0.150131		0.0549863		0.0159349		
2.99		0.0505059		0.347504		0.298161		0.151092		0.0555665		0.0161651		
3		0.04704		0.345678		0.298637		0.152052		0.0561497		0.0163975		
3.01		0.0435924		0.343836		0.299101		0.15301		0.0567359		0.0166322		
