x		n=0			n=1			n=2			n=3			n=4
-1.26			1		-2.52		4.3504		-0.883008		-23.8772		
-1.25			1		-2.5		4.25		-0.625		-23.9375		
-1.24			1		-2.48		4.1504		-0.372992		-23.9774		
-1.23			1		-2.46		4.0516		-0.126936		-23.9973		
-1.22			1		-2.44		3.9536		0.113216		-23.9978		
-1.21			1		-2.42		3.8564		0.347512		-23.9794		
-1.2			1		-2.4		3.76		0.576		-23.9424		
-1.19			1		-2.38		3.6644		0.798728		-23.8874		
-1.18			1		-2.36		3.5696		1.01574		-23.8148		
-1.17			1		-2.34		3.4756		1.2271		-23.725		
-1.16			1		-2.32		3.3824		1.43283		-23.6186		
-1.15			1		-2.3		3.29		1.633		-23.4959		
-1.14			1		-2.28		3.1984		1.82765		-23.3574		
-1.13			1		-2.26		3.1076		2.01682		-23.2036		
-1.12			1		-2.24		3.0176		2.20058		-23.0349		
-1.11			1		-2.22		2.9284		2.37895		-22.8517		
-1.1			1		-2.2		2.84		2.552		-22.6544		
-1.09			1		-2.18		2.7524		2.71977		-22.4435		
-1.08			1		-2.16		2.6656		2.8823		-22.2194		
-1.07			1		-2.14		2.5796		3.03966		-21.9825		
-1.06			1		-2.12		2.4944		3.19187		-21.7332		
-1.05			1		-2.1		2.41		3.339		-21.4719		
-1.04			1		-2.08		2.3264		3.48109		-21.1991		
-1.03			1		-2.06		2.2436		3.61818		-20.9151		
-1.02			1		-2.04		2.1616		3.75034		-20.6203		
-1.01			1		-2.02		2.0804		3.87759		-20.3151		
-1			1		-2		2		4		-20		
-0.99			1		-1.98		1.9204		4.11761		-19.6753		
-0.98			1		-1.96		1.8416		4.23046		-19.3413		
-0.97			1		-1.94		1.7636		4.33862		-18.9985		
-0.96			1		-1.92		1.6864		4.44211		-18.6473		
-0.95			1		-1.9		1.61		4.541		-18.2879		
-0.94			1		-1.88		1.5344		4.63533		-17.9208		
-0.93			1		-1.86		1.4596		4.72514		-17.5464		
-0.92			1		-1.84		1.3856		4.8105		-17.1649		
-0.91			1		-1.82		1.3124		4.89143		-16.7768		
-0.9			1		-1.8		1.24		4.968		-16.3824		
-0.89			1		-1.78		1.1684		5.04025		-15.982		
-0.88			1		-1.76		1.0976		5.10822		-15.5761		
-0.87			1		-1.74		1.0276		5.17198		-15.1648		
-0.86			1		-1.72		0.9584		5.23155		-14.7487		
-0.85			1		-1.7		0.89		5.287		-14.3279		
-0.84			1		-1.68		0.8224		5.33837		-13.9029		
-0.83			1		-1.66		0.7556		5.3857		-13.4739		
-0.82			1		-1.64		0.6896		5.42906		-13.0413		
-0.81			1		-1.62		0.6244		5.46847		-12.6053		
-0.8			1		-1.6		0.56		5.504		-12.1664		
-0.79			1		-1.58		0.4964		5.53569		-11.7248		
-0.78			1		-1.56		0.4336		5.56358		-11.2808		
-0.77			1		-1.54		0.3716		5.58774		-10.8347		
-0.76			1		-1.52		0.3104		5.60819		-10.3869		
