Time		Angular_Position		Angular_Velocity
18.35		0.256017		0.610723
18.36		0.261874		0.585633
18.37		0.267473		0.55997
18.38		0.272811		0.533757
18.39		0.277881		0.507022
18.4		0.282679		0.479789
18.41		0.2872		0.452087
18.42		0.291439		0.423941
18.43		0.295393		0.39538
18.44		0.299058		0.366432
18.45		0.302429		0.337124
18.46		0.305504		0.307486
18.47		0.308279		0.277547
18.48		0.310752		0.247335
18.49		0.312921		0.216881
18.5		0.314783		0.186215
18.51		0.316337		0.155366
18.52		0.317581		0.124365
18.53		0.318513		0.0932424
18.54		0.319133		0.0620281
18.55		0.319441		0.030753
18.56		0.319435		-0.000552178
18.57		0.319117		-0.0318569
18.58		0.318486		-0.0631303
18.59		0.317542		-0.0943419
18.6		0.316288		-0.125461
18.61		0.314723		-0.156457
18.62		0.31285		-0.1873
18.63		0.31067		-0.217959
18.64		0.308186		-0.248405
18.65		0.3054		-0.278607
18.66		0.302315		-0.308537
18.67		0.298933		-0.338163
18.68		0.295259		-0.367459
18.69		0.291295		-0.396394
18.7		0.287045		-0.424941
18.71		0.282515		-0.453072
18.72		0.277707		-0.480758
18.73		0.272627		-0.507973
18.74		0.26728		-0.534691
18.75		0.261672		-0.560884
18.76		0.255806		-0.586528
18.77		0.24969		-0.611597
18.78		0.24333		-0.636067
18.79		0.236731		-0.659913
18.8		0.229899		-0.683113
18.81		0.222843		-0.705643
18.82		0.215568		-0.727481
18.83		0.208082		-0.748607
18.84		0.200392		-0.768999
18.85		0.192506		-0.788638
18.86		0.184431		-0.807503
18.87		0.176175		-0.825577
18.88		0.167746		-0.842842
18.89		0.159154		-0.859282
18.9		0.150405		-0.874879
18.91		0.141509		-0.889618
18.92		0.132474		-0.903486
18.93		0.123309		-0.916469
18.94		0.114024		-0.928553
18.95		0.104626		-0.939727
18.96		0.0951265		-0.949981
18.97		0.0855335		-0.959303
18.98		0.0758567		-0.967685
18.99		0.0661055		-0.975119
19		0.0562895		-0.981598
19.01		0.0464184		-0.987114
19.02		0.0365017		-0.991663
19.03		0.0265493		-0.99524
19.04		0.0165709		-0.997842
19.05		0.00657624		-0.999466
19.06		-0.00342486		-1.00011
19.07		-0.0134226		-0.999775
19.08		-0.0234072		-0.998459
19.09		-0.0333689		-0.996165
19.1		-0.0432978		-0.992895
19.11		-0.0531843		-0.988652
19.12		-0.0630187		-0.98344
19.13		-0.0727914		-0.977264
19.14		-0.0824927		-0.970131
19.15		-0.0921131		-0.962046
19.16		-0.101643		-0.953019
19.17		-0.111074		-0.943058
19.18		-0.120396		-0.932173
19.19		-0.129599		-0.920374
19.2		-0.138676		-0.907673
19.21		-0.147617		-0.894083
19.22		-0.156413		-0.879617
19.23		-0.165056		-0.864288
19.24		-0.173537		-0.848113
19.25		-0.181848		-0.831106
19.26		-0.189981		-0.813285
19.27		-0.197928		-0.794667
19.28		-0.20568		-0.77527
19.29		-0.213232		-0.755113
19.3		-0.220574		-0.734217
19.31		-0.2277		-0.7126
19.32		-0.234603		-0.690286
19.33		-0.241276		-0.667295
19.34		-0.247712		-0.64365
19.35		-0.253906		-0.619374
19.36		-0.259851		-0.594491
19.37		-0.265541		-0.569026
19.38		-0.270971		-0.543003
19.39		-0.276135		-0.516448
19.4		-0.281029		-0.489386
19.41		-0.285648		-0.461845
19.42		-0.289986		-0.433852
19.43		-0.294041		-0.405433
19.44		-0.297807		-0.376617
19.45		-0.301281		-0.347432
19.46		-0.30446		-0.317907
19.47		-0.307341		-0.28807
19.48		-0.30992		-0.25795
19.49		-0.312196		-0.227578
19.5		-0.314166		-0.196983
19.51		-0.315828		-0.166195
19.52		-0.31718		-0.135243
19.53		-0.318222		-0.10416
19.54		-0.318952		-0.072974
19.55		-0.319369		-0.0417168
19.56		-0.319473		-0.0104186
19.57		-0.319264		0.0208897
19.58		-0.318742		0.0521776
19.59		-0.317908		0.0834144
19.6		-0.316763		0.114569
19.61		-0.315306		0.145612
19.62		-0.313541		0.176512
19.63		-0.311469		0.207239
19.64		-0.309091		0.237763
19.65		-0.306411		0.268054
19.66		-0.30343		0.298082
19.67		-0.300152		0.327818
19.68		-0.296579		0.357233
19.69		-0.292716		0.386298
19.7		-0.288567		0.414984
19.71		-0.284134		0.443264
19.72		-0.279423		0.471109
19.73		-0.274438		0.498492
19.74		-0.269184		0.525387
19.75		-0.263666		0.551767
19.76		-0.25789		0.577607
19.77		-0.251861		0.60288
19.78		-0.245586		0.627562
19.79		-0.23907		0.65163
19.8		-0.232319		0.675059
19.81		-0.225341		0.697826
19.82		-0.218142		0.719909
19.83		-0.210729		0.741287
19.84		-0.203109		0.761939
19.85		-0.195291		0.781843
19.86		-0.187281		0.800982
19.87		-0.179088		0.819335
19.88		-0.170719		0.836886
19.89		-0.162183		0.853616
19.9		-0.153488		0.86951
19.91		-0.144642		0.884552
19.92		-0.135655		0.898727
19.93		-0.126535		0.912021
19.94		-0.11729		0.924422
19.95		-0.107931		0.935916
19.96		-0.0984663		0.946493
19.97		-0.0889049		0.956143
19.98		-0.0792564		0.964856
19.99		-0.0695301		0.972623
